k1,k2,band,energy_meV
0.3,0.025,2,-86.28832725439317
0.3,0.025,3,-81.03695300542846
0.3,0.025,4,-78.58214320753656
0.3,0.025,5,-74.39425671196575
0.3,0.025,6,-71.23791215706079
0.3,0.025,7,-70.30897678067895
0.3,0.025,8,-66.10916795071809
0.3,0.025,9,-64.40520518270792
0.3,0.025,10,-62.60932592459231
0.3,0.025,11,-59.831690722804424
0.3,0.025,12,-57.48501199070289
0.3,0.025,13,-56.26628959580408
0.3,0.025,14,-53.42273649135724
0.3,0.025,15,-51.85428943249251
0.3,0.025,16,-50.89414349195174
0.3,0.025,17,-48.16944656750748
0.3,0.025,18,-47.60467361015104
0.3,0.025,19,-45.92355534324868
0.3,0.025,20,-44.07513747074732
0.3,0.025,21,-43.1400579784589
0.3,0.025,22,-42.083750346075774
0.3,0.025,23,-40.37848966119786
0.3,0.025,24,-39.86029258005048
0.3,0.025,25,-38.993720599486224
0.3,0.025,26,-37.69859382108858
0.3,0.025,27,-37.23461147668108
0.3,0.025,28,-36.829743747219894
0.3,0.025,29,-36.31058714348559
0.3,0.025,30,-35.912253022664586
0.3,0.025,31,-34.20587904915821
0.3,0.025,32,-34.09606845777868
0.3,0.025,33,-31.62136390619257
0.3,0.025,34,-30.87354828215338
0.3,0.025,35,-28.860482538202874
0.3,0.025,36,-26.23049597254058
0.3,0.025,37,-25.560807702717554
0.3,0.025,38,-21.1945857040689
0.3,0.025,39,-21.064642720846138
0.3,0.025,40,-14.967241889986369
0.3,0.025,41,-7.8089371416437245
0.3,0.025,42,-7.531261290855866
0.3,0.025,43,-5.919039647700345
0.3,0.025,44,-4.636348508420497
0.3,0.025,45,-4.454478545605056
0.3,0.025,46,-3.545333425332572
0.3,0.025,47,-2.861482379440659
0.3,0.025,48,-2.1916327823853123
0.3,0.025,49,-1.237303195811009
0.3,0.025,50,-0.3190486962775907
0.3,0.025,51,0.8600260077528503
0.3,0.025,52,2.026914603908608
0.3,0.025,53,3.3672209837579743
0.3,0.025,54,4.748169843524892
0.3,0.025,55,6.28087313066591
0.3,0.025,56,7.9073460202424
0.3,0.025,57,9.620581490414438
0.3,0.025,58,11.409581542244524
0.3,0.025,59,13.271834079945123
0.3,0.025,60,15.179021146290722
0.3,0.025,61,16.944669109487183
0.3,0.025,62,16.972341482658422
0.3,0.025,63,17.044174013028876
0.3,0.025,64,18.428375015955027
0.3,0.025,65,18.698164737411894
0.3,0.025,66,18.756065395225285
0.3,0.025,67,19.398703459219007
0.3,0.025,68,19.646992203957566
0.3,0.025,69,20.112450388131535
0.3,0.025,70,20.486155821801688
0.3,0.025,71,20.811968789008944
0.3,0.025,72,21.09133697254937
0.3,0.025,73,21.324616310725034
0.3,0.025,74,21.7425414599048
0.3,0.025,75,21.83399314593929
0.3,0.025,76,22.289360300092554
0.3,0.025,77,22.857240083921624
0.3,0.025,78,22.923639626280707
0.3,0.025,79,25.331551185633387
0.3,0.025,80,31.46354591900159
0.3,0.025,81,33.06632113523388
0.3,0.025,82,35.86542513088483
0.3,0.025,83,36.39006981632272
0.3,0.025,84,38.009717149214346
0.3,0.025,85,39.87846377741814
0.3,0.025,86,40.442838604798446
0.3,0.025,87,42.23712202490774
0.3,0.025,88,42.44667764704345
0.3,0.025,89,43.74017332792689
0.3,0.025,90,45.276704569970065
0.3,0.025,91,45.61746783640996
0.3,0.025,92,46.8461615853687
0.3,0.025,93,47.07328023727061
0.3,0.025,94,48.66195289185306
0.3,0.025,95,49.333367859315906
0.3,0.025,96,50.10541555521911
0.3,0.025,97,50.98757263394488
0.3,0.025,98,51.83050793305268
0.3,0.025,99,52.5320580431424
0.3,0.025,100,53.14369982441389
0.3,0.025,101,53.67519388953348
0.3,0.025,102,54.58468730822163
0.3,0.025,103,56.79513880351218
0.3,0.025,104,59.09938712971891
0.3,0.025,105,61.566818490013226
0.3,0.025,106,64.15101753414027
0.3,0.025,107,65.69753071642997
0.3,0.025,108,66.78726945780187
0.3,0.025,109,69.30975223554782
0.3,0.025,110,70.75460662645189
0.3,0.025,111,72.44499280258569
0.3,0.025,112,74.70522048322985
0.3,0.025,113,76.80303396349035
0.3,0.025,114,79.68124356309808
0.3,0.025,115,82.63225903109607
0.3,0.025,116,86.26677229131558
0.3,0.025,117,91.27354473818758
0.3,0.025,118,96.79130710543194
0.325,0.025,1,-93.60970800315751
0.325,0.025,2,-86.28354424758298
0.325,0.025,3,-81.21448750593355
0.325,0.025,4,-78.17362354525558
0.325,0.025,5,-74.86510415932837
0.325,0.025,6,-71.39882643778886
0.325,0.025,7,-69.26889626625614
0.325,0.025,8,-67.47011975849175
0.325,0.025,9,-63.08122791165455
0.325,0.025,10,-62.698644717425864
0.325,0.025,11,-60.76989677492382
0.325,0.025,12,-57.18189515150665
0.325,0.025,13,-55.55593740246603
0.325,0.025,14,-54.41705760299875
0.325,0.025,15,-51.439757339025604
0.325,0.025,16,-50.59627284735929
0.325,0.025,17,-49.022491225427544
0.325,0.025,18,-47.007608744325935
0.325,0.025,19,-45.39308122876288
0.325,0.025,20,-45.07481963980162
0.325,0.025,21,-42.686957463806564
0.325,0.025,22,-41.59327020265128
0.325,0.025,23,-41.32970553049567
0.325,0.025,24,-39.3962531396639
0.325,0.025,25,-38.73381599532466
0.325,0.025,26,-38.25454999381405
0.325,0.025,27,-36.87106064027486
0.325,0.025,28,-36.7422442604733
0.325,0.025,29,-36.54550812817921
0.325,0.025,30,-35.88240185034694
0.325,0.025,31,-34.20331589205336
0.325,0.025,32,-34.09584530621933
0.325,0.025,33,-31.619711422472008
0.325,0.025,34,-30.874464797858366
0.325,0.025,35,-28.861283333912326
0.325,0.025,36,-26.23051378141126
0.325,0.025,37,-25.5604409837525
0.325,0.025,38,-21.19472935672367
0.325,0.025,39,-21.06447067900656
0.325,0.025,40,-14.967275408303749
0.325,0.025,41,-7.807588037268587
0.325,0.025,42,-7.533745166609833
0.325,0.025,43,-5.908784658574319
0.325,0.025,44,-4.769044021551949
0.325,0.025,45,-4.246369565102086
0.325,0.025,46,-3.682152734693986
0.325,0.025,47,-2.8008258248308664
0.325,0.025,48,-2.1768487656367483
0.325,0.025,49,-1.286660342815651
0.325,0.025,50,-0.27711966352731565
0.325,0.025,51,0.8342826522531226
0.325,0.025,52,2.0439258394142854
0.325,0.025,53,3.3553795917011087
0.325,0.025,54,4.755290199798878
0.325,0.025,55,6.277946208076372
0.325,0.025,56,7.908060983129573
0.325,0.025,57,9.620521580296256
0.325,0.025,58,11.409619034791632
0.325,0.025,59,13.271757286802497
0.325,0.025,60,15.179064345283095
0.325,0.025,61,16.946563159336698
0.325,0.025,62,16.97221558300113
0.325,0.025,63,17.041966087938704
0.325,0.025,64,18.4326407031096
0.325,0.025,65,18.697962079055486
0.325,0.025,66,18.751046858181773
0.325,0.025,67,19.396718906149516
0.325,0.025,68,19.656256550265255
0.325,0.025,69,20.094878309289854
0.325,0.025,70,20.505697138464285
0.325,0.025,71,20.830858274840693
0.325,0.025,72,21.026546674547447
0.325,0.025,73,21.385073113814244
0.325,0.025,74,21.69445746963919
0.325,0.025,75,21.860298920964823
0.325,0.025,76,22.28864965869232
0.325,0.025,77,22.857774549680563
0.325,0.025,78,22.923157752940565
0.325,0.025,79,25.331491751707745
0.325,0.025,80,31.46355772520593
0.325,0.025,81,33.06655018961169
0.325,0.025,82,35.865961803960026
0.325,0.025,83,36.390670192614785
0.325,0.025,84,38.005888430571765
0.325,0.025,85,39.88850766353796
0.325,0.025,86,40.43222980797466
0.325,0.025,87,42.23672541257187
0.325,0.025,88,42.4369526342215
0.325,0.025,89,43.79844076425953
0.325,0.025,90,45.26570897235992
0.325,0.025,91,45.456108674704666
0.325,0.025,92,46.99302563776233
0.325,0.025,93,47.48311499218434
0.325,0.025,94,47.842627452509674
0.325,0.025,95,49.7236872685651
0.325,0.025,96,50.52967964300678
0.325,0.025,97,50.907194370067735
0.325,0.025,98,51.162647357495466
0.325,0.025,99,52.88599350737723
0.325,0.025,100,53.284868420256224
0.325,0.025,101,53.572341530622374
0.325,0.025,102,54.51296912962133
0.325,0.025,103,56.793841602284935
0.325,0.025,104,59.09610414886681
0.325,0.025,105,61.58351949196362
0.325,0.025,106,64.17990932458295
0.325,0.025,107,65.49351897239518
0.325,0.025,108,67.02008005628592
0.325,0.025,109,69.44559748515269
0.325,0.025,110,70.33050468098693
0.325,0.025,111,72.88902867057453
0.325,0.025,112,74.3504162204965
0.325,0.025,113,76.99893821635463
0.325,0.025,114,79.59319404561037
0.325,0.025,115,82.66332231710055
0.325,0.025,116,86.25908866019793
0.325,0.025,117,91.27431600997976
0.325,0.025,118,96.7911722348694
0.35,0.025,1,-93.61425594544072
0.35,0.025,2,-86.28832725439288
0.35,0.025,3,-81.03695300542886
0.35,0.025,4,-78.58214320753702
0.35,0.025,5,-74.39425671196504
0.35,0.025,6,-71.23791215706053
0.35,0.025,7,-70.30897678067801
0.35,0.025,8,-66.10916795071815
0.35,0.025,9,-64.40520518270729
0.35,0.025,10,-62.60932592459271
0.35,0.025,11,-59.831690722804595
0.35,0.025,12,-57.485011990702716
0.35,0.025,13,-56.26628959580508
0.35,0.025,14,-53.42273649135704
0.35,0.025,15,-51.8542894324918
0.35,0.025,16,-50.89414349195222
0.35,0.025,17,-48.16944656750813
0.35,0.025,18,-47.604673610151835
0.35,0.025,19,-45.92355534324905
0.35,0.025,20,-44.07513747074795
0.35,0.025,21,-43.1400579784585
0.35,0.025,22,-42.08375034607663
0.35,0.025,23,-40.37848966119829
0.35,0.025,24,-39.86029258005094
0.35,0.025,25,-38.99372059948628
0.35,0.025,26,-37.69859382108872
0.35,0.025,27,-37.2346114766808
0.35,0.025,28,-36.82974374721944
0.35,0.025,29,-36.31058714348613
0.35,0.025,30,-35.91225302266484
0.35,0.025,31,-34.20587904915856
0.35,0.025,32,-34.09606845777906
0.35,0.025,33,-31.6213639061924
0.35,0.025,34,-30.873548282152555
0.35,0.025,35,-28.860482538202845
0.35,0.025,36,-26.23049597254044
0.35,0.025,37,-25.560807702717682
0.35,0.025,38,-21.19458570406877
0.35,0.025,39,-21.06464272084608
0.35,0.025,40,-14.967241889986013
0.35,0.025,41,-7.80893714164371
0.35,0.025,42,-7.531261290855838
0.35,0.025,43,-5.919039647700245
0.35,0.025,44,-4.6363485084204825
0.35,0.025,45,-4.454478545605113
0.35,0.025,46,-3.5453334253325153
0.35,0.025,47,-2.861482379440659
0.35,0.025,48,-2.1916327823852555
0.35,0.025,49,-1.2373031958110232
0.35,0.025,50,-0.3190486962775765
0.35,0.025,51,0.8600260077528787
0.35,0.025,52,2.026914603908608
0.35,0.025,53,3.3672209837579175
0.35,0.025,54,4.748169843524892
0.35,0.025,55,6.280873130665853
0.35,0.025,56,7.907346020242414
0.35,0.025,57,9.620581490414452
0.35,0.025,58,11.40958154224434
0.35,0.025,59,13.271834079945293
0.35,0.025,60,15.17902114629058
0.35,0.025,61,16.944669109487375
0.35,0.025,62,16.9723414826589
0.35,0.025,63,17.044174013029153
0.35,0.025,64,18.428375015955496
0.35,0.025,65,18.698164737411798
0.35,0.025,66,18.756065395225374
0.35,0.025,67,19.398703459218837
0.35,0.025,68,19.646992203957453
0.35,0.025,69,20.112450388131677
0.35,0.025,70,20.486155821801617
0.35,0.025,71,20.811968789009043
0.35,0.025,72,21.0913369725495
0.35,0.025,73,21.32461631072475
0.35,0.025,74,21.742541459904132
0.35,0.025,75,21.833993145939274
0.35,0.025,76,22.289360300092767
0.35,0.025,77,22.85724008392118
0.35,0.025,78,22.923639626280757
0.35,0.025,79,25.33155118563323
0.35,0.025,80,31.463545919000865
0.35,0.025,81,33.06632113523385
0.35,0.025,82,35.86542513088503
0.35,0.025,83,36.390069816322054
0.35,0.025,84,38.0097171492146
0.35,0.025,85,39.878463777418
0.35,0.025,86,40.44283860479872
0.35,0.025,87,42.23712202490746
0.35,0.025,88,42.44667764704303
0.35,0.025,89,43.74017332792702
0.35,0.025,90,45.27670456997038
0.35,0.025,91,45.61746783640956
0.35,0.025,92,46.846161585368016
0.35,0.025,93,47.07328023727029
0.35,0.025,94,48.6619528918536
0.35,0.025,95,49.33336785931586
0.35,0.025,96,50.10541555521787
0.35,0.025,97,50.98757263394505
0.35,0.025,98,51.83050793305315
0.35,0.025,99,52.532058043142584
0.35,0.025,100,53.143699824414256
0.35,0.025,101,53.67519388953373
0.35,0.025,102,54.584687308220175
0.35,0.025,103,56.79513880351319
0.35,0.025,104,59.099387129719176
0.35,0.025,105,61.56681849001166
0.35,0.025,106,64.1510175341428
0.35,0.025,107,65.69753071642874
0.35,0.025,108,66.78726945780161
0.35,0.025,109,69.30975223554736
0.35,0.025,110,70.75460662645219
0.35,0.025,111,72.44499280258555
0.35,0.025,112,74.70522048322925
0.35,0.025,113,76.80303396349
0.35,0.025,114,79.68124356309778
0.35,0.025,115,82.63225903109645
0.35,0.025,116,86.26677229131579
0.35,0.025,117,91.27354473818819
0.35,0.025,118,96.79130710543188
0.375,0.025,1,-93.60970800315756
0.375,0.025,2,-86.28354424758312
0.375,0.025,3,-81.21448750593332
0.375,0.025,4,-78.17362354525615
0.375,0.025,5,-74.86510415932862
0.375,0.025,6,-71.39882643778866
0.375,0.025,7,-69.26889626625676
0.375,0.025,8,-67.47011975849149
0.375,0.025,9,-63.08122791165489
0.375,0.025,10,-62.69864471742592
0.375,0.025,11,-60.769896774923566
0.375,0.025,12,-57.181895151507135
0.375,0.025,13,-55.555937402465574
0.375,0.025,14,-54.41705760299878
0.375,0.025,15,-51.43975733902535
0.375,0.025,16,-50.5962728473592
0.375,0.025,17,-49.022491225426805
0.375,0.025,18,-47.007608744325395
0.375,0.025,19,-45.39308122876257
0.375,0.025,20,-45.07481963980153
0.375,0.025,21,-42.68695746380574
0.375,0.025,22,-41.59327020265154
0.375,0.025,23,-41.3297055304953
0.375,0.025,24,-39.396253139663415
0.375,0.025,25,-38.733815995325
0.375,0.025,26,-38.254549993814734
0.375,0.025,27,-36.8710606402747
0.375,0.025,28,-36.74224426047334
0.375,0.025,29,-36.545508128179236
0.375,0.025,30,-35.88240185034648
0.375,0.025,31,-34.20331589205376
0.375,0.025,32,-34.09584530621992
0.375,0.025,33,-31.619711422472037
0.375,0.025,34,-30.874464797858934
0.375,0.025,35,-28.861283333912382
0.375,0.025,36,-26.230513781411403
0.375,0.025,37,-25.56044098375267
0.375,0.025,38,-21.19472935672421
0.375,0.025,39,-21.06447067900673
0.375,0.025,40,-14.967275408304275
0.375,0.025,41,-7.807588037268488
0.375,0.025,42,-7.533745166609876
0.375,0.025,43,-5.908784658574376
0.375,0.025,44,-4.7690440215518635
0.375,0.025,45,-4.2463695651021
0.375,0.025,46,-3.6821527346939575
0.375,0.025,47,-2.8008258248307385
0.375,0.025,48,-2.176848765636734
0.375,0.025,49,-1.2866603428156367
0.375,0.025,50,-0.2771196635272588
0.375,0.025,51,0.8342826522531084
0.375,0.025,52,2.043925839414257
0.375,0.025,53,3.3553795917010376
0.375,0.025,54,4.755290199798864
0.375,0.025,55,6.277946208076358
0.375,0.025,56,7.908060983129545
0.375,0.025,57,9.620521580296256
0.375,0.025,58,11.409619034791547
0.375,0.025,59,13.271757286802497
0.375,0.025,60,15.179064345283095
0.375,0.025,61,16.946563159336677
0.375,0.025,62,16.97221558300102
0.375,0.025,63,17.041966087938594
0.375,0.025,64,18.432640703109683
0.375,0.025,65,18.69796207905569
0.375,0.025,66,18.75104685818165
0.375,0.025,67,19.396718906149644
0.375,0.025,68,19.656256550265127
0.375,0.025,69,20.094878309289754
0.375,0.025,70,20.505697138464143
0.375,0.025,71,20.830858274840494
0.375,0.025,72,21.026546674547134
0.375,0.025,73,21.385073113814087
0.375,0.025,74,21.694457469639104
0.375,0.025,75,21.860298920965135
0.375,0.025,76,22.288649658692165
0.375,0.025,77,22.857774549680578
0.375,0.025,78,22.92315775294039
0.375,0.025,79,25.331491751707674
0.375,0.025,80,31.463557725206172
0.375,0.025,81,33.06655018961229
0.375,0.025,82,35.865961803959955
0.375,0.025,83,36.390670192614756
0.375,0.025,84,38.00588843057233
0.375,0.025,85,39.88850766353816
0.375,0.025,86,40.4322298079753
0.375,0.025,87,42.23672541257194
0.375,0.025,88,42.43695263422266
0.375,0.025,89,43.798440764259404
0.375,0.025,90,45.2657089723593
0.375,0.025,91,45.456108674704595
0.375,0.025,92,46.99302563776229
0.375,0.025,93,47.483114992183815
0.375,0.025,94,47.84262745251005
0.375,0.025,95,49.72368726856557
0.375,0.025,96,50.529679643006666
0.375,0.025,97,50.90719437006748
0.375,0.025,98,51.162647357495096
0.375,0.025,99,52.88599350737771
0.375,0.025,100,53.2848684202558
0.375,0.025,101,53.57234153062302
0.375,0.025,102,54.51296912962084
0.375,0.025,103,56.79384160228535
0.375,0.025,104,59.09610414886586
0.375,0.025,105,61.58351949196466
0.375,0.025,106,64.1799093245827
0.375,0.025,107,65.49351897239484
0.375,0.025,108,67.02008005628646
0.375,0.025,109,69.44559748515229
0.375,0.025,110,70.33050468098638
0.375,0.025,111,72.88902867057435
0.375,0.025,112,74.35041622049657
0.375,0.025,113,76.9989382163547
0.375,0.025,114,79.59319404561042
0.375,0.025,115,82.66332231710024
0.375,0.025,116,86.25908866019799
0.375,0.025,117,91.27431600998014
0.375,0.025,118,96.79117223486938
0.4,0.025,1,-93.61425594544023
0.4,0.025,2,-86.28832725439331
0.4,0.025,3,-81.03695300542837
0.4,0.025,4,-78.58214320753676
0.4,0.025,5,-74.39425671196624
0.4,0.025,6,-71.23791215705985
0.4,0.025,7,-70.30897678067758
0.4,0.025,8,-66.10916795071789
0.4,0.025,9,-64.40520518270667
0.4,0.025,10,-62.609325924592426
0.4,0.025,11,-59.83169072280408
0.4,0.025,12,-57.485011990702404
0.4,0.025,13,-56.26628959580334
0.4,0.025,14,-53.422736491357156
0.4,0.025,15,-51.85428943249208
0.4,0.025,16,-50.89414349195191
0.4,0.025,17,-48.16944656750802
0.4,0.025,18,-47.60467361015172
0.4,0.025,19,-45.92355534324899
0.4,0.025,20,-44.07513747074735
0.4,0.025,21,-43.14005797845907
0.4,0.025,22,-42.08375034607586
0.4,0.025,23,-40.378489661198
0.4,0.025,24,-39.86029258005037
0.4,0.025,25,-38.99372059948654
0.4,0.025,26,-37.69859382108909
0.4,0.025,27,-37.23461147668057
0.4,0.025,28,-36.82974374721924
0.4,0.025,29,-36.3105871434861
0.4,0.025,30,-35.912253022664785
0.4,0.025,31,-34.20587904915847
0.4,0.025,32,-34.09606845777881
0.4,0.025,33,-31.6213639061924
0.4,0.025,34,-30.87354828215294
0.4,0.025,35,-28.860482538202547
0.4,0.025,36,-26.23049597254051
0.4,0.025,37,-25.560807702717625
0.4,0.025,38,-21.194585704068928
0.4,0.025,39,-21.06464272084621
0.4,0.025,40,-14.967241889986312
0.4,0.025,41,-7.808937141643611
0.4,0.025,42,-7.531261290855966
0.4,0.025,43,-5.919039647700316
0.4,0.025,44,-4.636348508420426
0.4,0.025,45,-4.454478545605099
0.4,0.025,46,-3.5453334253325295
0.4,0.025,47,-2.8614823794406306
0.4,0.025,48,-2.1916327823852555
0.4,0.025,49,-1.2373031958109948
0.4,0.025,50,-0.3190486962775907
0.4,0.025,51,0.8600260077528503
0.4,0.025,52,2.026914603908608
0.4,0.025,53,3.3672209837580027
0.4,0.025,54,4.748169843524991
0.4,0.025,55,6.280873130665981
0.4,0.025,56,7.907346020242429
0.4,0.025,57,9.620581490414565
0.4,0.025,58,11.409581542244439
0.4,0.025,59,13.271834079945151
0.4,0.025,60,15.179021146290552
0.4,0.025,61,16.944669109487414
0.4,0.025,62,16.972341482658923
0.4,0.025,63,17.044174013029288
0.4,0.025,64,18.428375015955083
0.4,0.025,65,18.698164737411908
0.4,0.025,66,18.756065395225377
0.4,0.025,67,19.398703459219035
0.4,0.025,68,19.646992203957566
0.4,0.025,69,20.112450388131663
0.4,0.025,70,20.486155821801688
0.4,0.025,71,20.811968789008972
0.4,0.025,72,21.091336972549527
0.4,0.025,73,21.324616310724934
0.4,0.025,74,21.742541459904643
0.4,0.025,75,21.833993145939232
0.4,0.025,76,22.289360300092767
0.4,0.025,77,22.85724008392139
0.4,0.025,78,22.923639626280707
0.4,0.025,79,25.331551185633728
0.4,0.025,80,31.463545919001874
0.4,0.025,81,33.06632113523413
0.4,0.025,82,35.86542513088523
0.4,0.025,83,36.39006981632326
0.4,0.025,84,38.009717149214325
0.4,0.025,85,39.87846377741764
0.4,0.025,86,40.44283860479822
0.4,0.025,87,42.23712202490717
0.4,0.025,88,42.446677647043494
0.4,0.025,89,43.74017332792746
0.4,0.025,90,45.27670456997007
0.4,0.025,91,45.61746783640964
0.4,0.025,92,46.846161585368485
0.4,0.025,93,47.07328023727035
0.4,0.025,94,48.66195289185325
0.4,0.025,95,49.33336785931552
0.4,0.025,96,50.105415555218606
0.4,0.025,97,50.98757263394344
0.4,0.025,98,51.83050793305317
0.4,0.025,99,52.53205804314323
0.4,0.025,100,53.14369982441371
0.4,0.025,101,53.67519388953338
0.4,0.025,102,54.58468730822118
0.4,0.025,103,56.79513880351214
0.4,0.025,104,59.09938712971927
0.4,0.025,105,61.5668184900122
0.4,0.025,106,64.15101753414169
0.4,0.025,107,65.69753071642762
0.4,0.025,108,66.78726945780174
0.4,0.025,109,69.30975223554773
0.4,0.025,110,70.75460662645187
0.4,0.025,111,72.44499280258519
0.4,0.025,112,74.70522048322934
0.4,0.025,113,76.80303396348947
0.4,0.025,114,79.68124356309801
0.4,0.025,115,82.63225903109625
0.4,0.025,116,86.26677229131579
0.4,0.025,117,91.27354473818954
0.4,0.025,118,96.79130710543215
0.425,0.025,1,-93.60970800315793
0.425,0.025,2,-86.28354424758281
0.425,0.025,3,-81.21448750593326
0.425,0.025,4,-78.17362354525555
0.425,0.025,5,-74.86510415932834
0.425,0.025,6,-71.39882643778849
0.425,0.025,7,-69.26889626625662
0.425,0.025,8,-67.470119758492
0.425,0.025,9,-63.08122791165489
0.425,0.025,10,-62.69864471742564
0.425,0.025,11,-60.76989677492416
0.425,0.025,12,-57.181895151507874
0.425,0.025,13,-55.55593740246512
0.425,0.025,14,-54.417057602998355
0.425,0.025,15,-51.43975733902461
0.425,0.025,16,-50.5962728473598
0.425,0.025,17,-49.022491225426606
0.425,0.025,18,-47.00760874432525
